grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_5,thput_10,thput_25,thput_50,thput_75,thput_90,thput_95,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rsrp_mean,rsrp_std,rsrp_0,rsrp_10,rsrp_25,rsrp_50,rsrp_75,rsrp_90,rsrp_100,rsrq_mean,rsrq_std,rsrq_0,rsrq_10,rsrq_25,rsrq_50,rsrq_75,rsrq_90,rsrq_100
-86.9180,40.4615,0.0000,1.0000,9.5966,0.0000,9.5966,9.5966,9.5966,9.5966,9.5966,9.5966,9.5966,9.5966,9.5966,4.8400,0.0000,4.8400,4.8400,4.8400,4.8400,4.8400,91.7000,0.0000,91.7000,91.7000,91.7000,91.7000,91.7000,91.7000,91.7000,-112.0300,0.0000,-112.0300,-112.0300,-112.0300,-112.0300,-112.0300,-112.0300,-112.0300,-11.2100,0.0000,-11.2100,-11.2100,-11.2100,-11.2100,-11.2100,-11.2100,-11.2100
-86.9180,40.4680,0.0000,3.0000,18.7384,2.2683,15.9770,16.2498,16.5226,17.3411,18.7051,20.1191,20.9674,21.2502,21.5330,10.6033,1.3117,9.2300,9.7200,10.2100,11.2900,12.3700,1257.3333,140.5094,1105.0000,1128.6000,1164.0000,1223.0000,1333.5000,1399.8000,1444.0000,-109.5867,0.5980,-110.4300,-110.1880,-109.8250,-109.2200,-109.1650,-109.1320,-109.1100,-11.5933,0.2446,-11.8400,-11.8080,-11.7600,-11.6800,-11.4700,-11.3440,-11.2600
-86.9175,40.4595,0.0000,3.0000,20.3978,9.4845,12.8990,13.0607,13.2224,13.7075,14.5160,24.1471,29.9258,31.8521,33.7783,4.6067,1.1337,3.1200,3.9750,4.8300,5.3500,5.8700,503.6667,279.9718,180.0000,237.6000,324.0000,468.0000,665.5000,784.0000,863.0000,-110.3833,2.3203,-112.2200,-112.1400,-112.0200,-111.8200,-109.4650,-108.0520,-107.1100,-12.3133,1.2516,-13.4000,-13.3160,-13.1900,-12.9800,-11.7700,-11.0440,-10.5600
-86.9175,40.4600,0.0000,93.0000,70.2711,21.4697,4.1431,29.4327,35.2590,61.3097,74.4320,85.5303,91.2859,97.8724,104.5566,6.8185,2.2586,3.0000,5.2500,7.0500,8.3300,14.0600,474.1720,467.5358,206.0000,238.6000,306.0000,366.0000,457.0000,647.0000,3242.0000,-101.6811,3.1318,-111.9300,-107.3190,-102.7625,-101.2100,-99.6750,-98.0630,-96.4800,-11.8815,0.7912,-14.5800,-12.9190,-12.3950,-11.7400,-11.3300,-11.0410,-10.5600
-86.9175,40.4605,0.0000,36.0000,76.3535,21.1066,28.9417,36.7937,38.7202,68.9740,81.2525,92.3060,96.5076,98.1711,109.5970,6.5117,2.4155,3.0000,4.0000,7.0850,8.3200,10.4300,404.5556,179.2725,203.0000,249.0000,285.2500,354.5000,425.5000,735.0000,862.0000,-100.4411,3.6759,-107.4300,-107.1400,-101.7025,-99.4200,-97.5950,-97.0250,-95.5700,-11.3308,0.4988,-12.2700,-11.9800,-11.6850,-11.3400,-11.0300,-10.5600,-10.5600
-86.9175,40.4610,0.0000,8.0000,69.0707,18.7530,44.3100,46.9591,49.6082,53.5042,67.0646,78.3706,96.7208,98.4749,100.2290,17.4650,10.2374,3.2900,9.0025,16.2850,28.0400,30.1500,413.5000,210.4264,214.0000,276.3000,305.2500,325.5000,414.0000,656.1000,920.0000,-100.6950,1.5222,-102.8500,-102.3390,-102.0600,-100.5600,-99.9775,-98.9230,-97.8800,-11.5650,0.2370,-11.9800,-11.8610,-11.6975,-11.5450,-11.4175,-11.2570,-11.2500
-86.9175,40.4615,0.0000,18.0000,30.2114,18.9481,1.2423,6.1072,7.0441,18.0808,27.1300,39.4197,60.9555,64.0028,64.8280,11.4893,10.0432,3.0000,3.3550,5.1900,22.9150,29.7200,907.5000,1058.4317,111.0000,142.5000,267.5000,614.0000,739.5000,2477.5000,3585.0000,-103.7087,4.4835,-107.8100,-107.5260,-107.0300,-106.1200,-100.2900,-96.4660,-95.1000,-10.9007,0.4924,-11.9400,-11.6580,-11.2950,-10.5600,-10.5600,-10.5600,-10.5000
-86.9175,40.4620,0.0000,1.0000,17.7500,0.0000,17.7500,17.7500,17.7500,17.7500,17.7500,17.7500,17.7500,17.7500,17.7500,4.6700,0.0000,4.6700,4.6700,4.6700,4.6700,4.6700,325.0000,0.0000,325.0000,325.0000,325.0000,325.0000,325.0000,325.0000,325.0000,-107.2000,0.0000,-107.2000,-107.2000,-107.2000,-107.2000,-107.2000,-107.2000,-107.2000,-10.5600,0.0000,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600
-86.9175,40.4680,0.0000,4.0000,16.5899,2.4265,12.7337,13.3793,14.0249,15.9617,17.0880,17.7162,18.7565,19.1032,19.4500,10.5750,2.2148,7.1000,9.7775,10.9900,11.7875,13.2200,1339.5000,376.6998,760.0000,907.0000,1127.5000,1462.0000,1674.0000,1674.0000,1674.0000,-110.9675,1.8902,-113.5500,-113.0790,-112.3725,-110.7050,-109.3000,-109.0660,-108.9100,-12.6100,0.7216,-13.4700,-13.3530,-13.1775,-12.6850,-12.1175,-11.8070,-11.6000
-86.9170,40.4595,0.0000,5.0000,32.0561,14.2215,12.8994,13.9465,14.9937,18.1350,38.1790,40.5480,46.5306,48.5248,50.5190,8.7200,1.5911,7.0400,7.6000,7.6900,10.3300,10.9400,176.3000,88.4407,88.5000,106.7000,134.0000,134.0000,182.0000,278.6000,343.0000,-110.1960,1.0516,-111.8800,-111.4560,-110.8200,-110.0200,-109.1400,-109.1280,-109.1200,-12.4160,0.4116,-12.9000,-12.8280,-12.7200,-12.6100,-11.9400,-11.9220,-11.9100
-86.9170,40.4600,0.0000,70.0000,55.4246,19.9975,4.2711,18.6750,26.2540,47.5070,56.7975,68.6114,79.5641,86.3713,94.3714,5.4553,2.4463,3.0000,3.0550,4.7750,7.1850,11.6300,564.6000,714.0558,144.0000,179.6000,281.0000,409.5000,517.2500,903.2000,4808.0000,-101.4801,3.5926,-113.2700,-105.4780,-103.0150,-101.1800,-99.1375,-97.8030,-94.2800,-12.2430,0.8906,-15.3800,-13.1330,-12.6675,-12.0400,-11.6850,-11.3070,-10.7700
-86.9170,40.4605,0.0000,15.0000,60.9159,13.1365,38.4811,38.5349,40.4468,55.5980,61.2430,72.2469,74.2161,78.1549,85.1456,5.6533,2.0121,3.0500,4.3250,5.5000,6.8900,9.8300,276.2000,133.0470,122.0000,180.2000,205.0000,236.0000,265.5000,446.6000,660.0000,-103.4253,2.9346,-111.6000,-106.5960,-103.7400,-102.9100,-102.0800,-100.8480,-98.4900,-12.1093,0.7217,-13.6900,-12.9580,-12.3050,-12.1600,-11.8250,-11.3800,-10.5700
-86.9170,40.4610,0.0000,12.0000,47.6603,7.5993,38.5184,38.8922,39.3299,42.6253,45.4834,52.3373,58.0451,60.3070,62.9646,3.3542,0.5697,3.0000,3.0000,3.1200,3.3400,5.0000,299.0000,159.7863,134.0000,164.1000,194.2500,232.0000,342.0000,468.0000,703.0000,-101.6625,5.0011,-112.5900,-107.4250,-103.6750,-101.0950,-99.2825,-95.3480,-93.8500,-11.3117,0.4885,-12.1700,-11.7590,-11.7050,-11.3950,-10.8275,-10.6490,-10.5800
-86.9170,40.4615,0.0000,20.0000,54.7063,22.0444,33.5890,34.1666,35.7360,41.6677,45.3390,55.5472,97.8357,103.4228,106.5486,10.5465,11.1135,3.0000,3.0000,3.2850,22.7100,32.2400,431.5500,190.7392,148.0000,227.0000,281.7500,407.0000,518.2500,687.9000,864.0000,-101.1995,3.3306,-108.4100,-106.5210,-102.6450,-100.8750,-98.7275,-98.2430,-94.7100,-11.5545,0.6074,-12.8200,-12.3950,-11.9025,-11.4850,-11.1275,-10.8320,-10.5600
-86.9170,40.4620,0.0000,15.0000,34.7448,27.4204,1.1874,3.2122,5.3408,22.3210,27.5900,44.9131,64.2146,85.9693,111.1589,11.8700,11.1714,3.0000,3.7000,5.4500,21.8100,31.2200,497.7692,319.3378,148.0000,173.4000,241.0000,323.0000,708.0000,1003.4000,1056.0000,-102.3979,6.8664,-114.5900,-107.8350,-106.7975,-105.0750,-94.7475,-92.7600,-92.0700,-11.3771,1.2487,-15.2600,-12.5290,-11.5175,-10.8800,-10.5600,-10.5600,-10.5600
-86.9170,40.4625,0.0000,1.0000,40.8766,0.0000,40.8766,40.8766,40.8766,40.8766,40.8766,40.8766,40.8766,40.8766,40.8766,4.4800,0.0000,4.4800,4.4800,4.4800,4.4800,4.4800,170.0000,0.0000,170.0000,170.0000,170.0000,170.0000,170.0000,170.0000,170.0000,-106.0900,0.0000,-106.0900,-106.0900,-106.0900,-106.0900,-106.0900,-106.0900,-106.0900,-10.5600,0.0000,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600
-86.9170,40.4680,0.0000,3.0000,11.2330,3.5725,6.3620,6.9765,7.5910,9.4345,12.5070,13.6685,14.3654,14.5977,14.8300,10.9267,1.7713,8.6500,9.9050,11.1600,12.0650,12.9700,1416.6667,388.4373,1142.0000,1142.0000,1142.0000,1142.0000,1554.0000,1801.2000,1966.0000,-114.9167,1.6639,-117.1600,-116.6100,-115.7850,-114.4100,-113.7950,-113.4260,-113.1800,-13.7300,0.3432,-14.1400,-14.0620,-13.9450,-13.7500,-13.5250,-13.3900,-13.3000
-86.9165,40.4595,0.0000,3.0000,42.3811,0.8968,41.4811,41.5387,41.5963,41.7691,42.0571,42.8311,43.2954,43.4502,43.6050,10.3267,3.0812,6.4600,8.4900,10.5200,12.2600,14.0000,244.9667,187.7388,76.9000,91.7200,113.9500,151.0000,329.0000,435.8000,507.0000,-109.1667,2.5036,-112.1800,-111.5980,-110.7250,-109.2700,-107.6600,-106.6940,-106.0500,-13.7367,1.2526,-15.4600,-15.0140,-14.3450,-13.2300,-12.8750,-12.6620,-12.5200
-86.9165,40.4600,0.0000,273.0000,48.4882,23.5543,4.2809,8.2760,16.6745,29.8549,48.0570,67.2400,81.5672,85.3618,100.7480,7.4597,4.9987,3.0000,4.1850,6.3000,8.9300,50.1000,549.1540,493.4601,91.9000,209.4000,276.0000,416.0000,624.0000,1018.0000,4808.0000,-104.4057,4.0638,-118.7000,-110.1440,-107.4700,-104.2350,-101.2625,-99.1280,-95.3900,-13.3457,1.3514,-17.7400,-15.3040,-14.2925,-13.1550,-12.3000,-11.6920,-11.0000
-86.9165,40.4605,0.0000,54.0000,43.3544,24.3894,5.7577,9.6773,12.3301,25.7100,39.9120,55.9543,82.5019,87.4825,99.4490,4.8285,2.0807,3.0000,3.2300,3.9850,5.9225,10.9100,598.0377,409.9291,153.0000,196.8000,331.0000,452.0000,707.0000,1167.8000,1945.0000,-102.5998,5.5693,-118.0000,-110.1240,-106.2125,-101.4050,-98.2750,-96.4650,-93.8200,-12.6731,0.8330,-15.0500,-13.6150,-13.1125,-12.5450,-12.2050,-11.6600,-11.3300
-86.9165,40.4610,0.0000,16.0000,46.6123,20.2825,13.0170,17.7134,22.8154,27.6290,44.7705,62.1707,75.6811,76.3077,77.4710,5.2027,2.8773,3.0000,3.2600,3.8300,5.8800,11.5600,335.3333,156.8467,102.0000,120.4000,235.5000,334.0000,423.5000,505.0000,685.0000,-106.2887,5.3089,-113.4400,-113.0100,-111.7400,-106.4850,-101.6275,-100.0450,-96.3900,-11.8525,0.7033,-13.6500,-12.7350,-12.2625,-11.6300,-11.4025,-11.3300,-10.7000
-86.9165,40.4615,0.0000,15.0000,41.2484,16.0608,7.9440,17.0762,23.3012,32.3805,38.7097,52.1491,60.0878,64.0310,72.0857,4.9953,6.2299,3.0000,3.0000,3.0000,4.0000,28.2500,367.4600,180.0933,76.9000,115.8000,232.0000,372.0000,519.5000,575.4000,681.0000,-102.3520,4.5833,-111.9800,-109.5660,-104.3400,-100.5200,-99.7150,-97.5500,-96.5500,-11.3700,0.3528,-11.9900,-11.8220,-11.5800,-11.3600,-11.1600,-11.0480,-10.5600
-86.9165,40.4620,0.0000,31.0000,44.7119,21.9195,6.5780,8.7275,9.8300,34.6160,46.1880,55.6495,68.9554,81.9730,94.5371,5.6519,6.2711,3.0000,3.0800,3.5700,4.3550,32.0400,475.4200,344.8749,86.6000,203.9000,333.2500,418.0000,509.2500,741.0000,2110.0000,-101.1429,3.7022,-107.5800,-105.9500,-102.3050,-100.3900,-99.5100,-99.0800,-90.2200,-11.3058,0.3449,-11.7600,-11.6300,-11.5600,-11.4000,-11.2500,-10.6200,-10.5600
-86.9165,40.4625,0.0000,177.0000,42.1705,18.4321,2.2686,11.8022,14.5141,28.3497,43.5260,54.6470,64.3349,71.9652,83.2183,5.7799,5.2975,3.0000,3.0000,3.9300,6.5500,46.0000,436.5486,223.4424,59.0000,171.4000,296.5000,397.0000,541.0000,693.0000,1334.0000,-100.7624,3.7382,-109.0200,-106.0800,-103.3675,-100.2400,-98.1425,-96.0900,-92.7200,-11.6802,0.7070,-14.9300,-12.5400,-12.0450,-11.5200,-11.1725,-10.9900,-10.5600
-86.9165,40.4630,0.0000,69.0000,34.9014,15.2763,8.1110,9.8702,11.4032,24.5620,38.1070,46.3610,53.1816,57.7466,66.9530,4.2431,3.0915,3.0000,3.0000,3.0000,4.0000,25.8300,615.8896,436.0415,99.6000,213.2000,300.5000,529.0000,802.0000,972.0000,2384.0000,-100.2812,4.4747,-107.4200,-105.1340,-103.6150,-101.2450,-97.8450,-92.8780,-89.8800,-11.7307,0.7435,-15.9600,-12.4030,-12.1200,-11.6050,-11.2750,-11.0540,-10.5600
-86.9165,40.4680,0.0000,3.0000,12.2149,1.7282,10.5490,10.6440,10.7390,11.0240,11.4990,13.0478,13.9771,14.2868,14.5966,7.7900,0.2531,7.4800,7.6350,7.7900,7.9450,8.1000,1903.6667,44.3045,1867.0000,1869.2000,1872.5000,1878.0000,1922.0000,1948.4000,1966.0000,-112.2400,2.6132,-115.2800,-114.7320,-113.9100,-112.5400,-110.7200,-109.6280,-108.9000,-15.1400,0.4656,-15.7000,-15.5920,-15.4300,-15.1600,-14.8600,-14.6800,-14.5600
-86.9160,40.4500,0.0000,4.0000,141.6476,9.6721,130.1783,131.4220,132.6658,136.3971,139.7630,145.0135,152.1370,154.5115,156.8860,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,207.7500,52.0931,133.0000,149.8000,175.0000,213.5000,246.2500,261.1000,271.0000,-88.6775,2.2104,-91.5600,-91.1190,-90.4575,-88.3550,-86.5750,-86.4940,-86.4400,-10.5875,0.0043,-10.5900,-10.5900,-10.5900,-10.5900,-10.5875,-10.5830,-10.5800
-86.9160,40.4505,0.0000,19.0000,115.5088,25.6741,72.2600,77.7047,78.6659,91.4180,124.8190,138.7345,143.6820,145.0144,146.0980,4.5784,2.2831,3.0000,3.0000,3.0000,6.0700,10.5400,266.1579,63.5471,182.0000,192.0000,221.5000,239.0000,312.5000,363.0000,381.0000,-90.5137,1.9353,-96.0700,-92.6440,-91.2250,-90.0500,-89.2500,-88.9420,-88.1200,-10.5358,0.0745,-10.7200,-10.5960,-10.5900,-10.5200,-10.4650,-10.4580,-10.4500
-86.9160,40.4510,0.0000,7.0000,162.7224,15.4717,145.4310,147.3264,149.2218,151.7605,153.8446,173.9616,184.8859,186.6114,188.3370,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,194.5714,33.6658,151.0000,164.2000,177.5000,184.0000,207.0000,240.6000,258.0000,-90.6186,2.5849,-96.0800,-93.6740,-91.6050,-89.3600,-88.7200,-88.3840,-88.2400,-10.4500,0.0000,-10.4500,-10.4500,-10.4500,-10.4500,-10.4500,-10.4500,-10.4500
-86.9160,40.4550,0.0000,6.0000,116.5445,60.2239,2.0280,28.2020,54.3760,107.0378,117.0004,150.4727,178.2570,188.0740,197.8910,2.8400,0.4214,2.0000,3.0000,3.0300,3.0700,3.1000,682.6667,673.4218,102.0000,143.0000,197.7500,274.0000,1300.5000,1631.0000,1631.0000,-92.4217,4.2636,-98.5800,-97.0250,-95.2750,-92.8550,-89.3550,-87.3850,-85.9700,-10.6133,0.0739,-10.7700,-10.6950,-10.6125,-10.5850,-10.5800,-10.5600,-10.5400
-86.9160,40.4600,0.0000,93.0000,47.0769,28.3802,2.7200,8.7948,9.6324,16.4670,46.5017,74.2120,83.9009,89.1046,105.5570,6.6934,2.3875,3.0000,4.1000,6.5150,8.8850,11.6400,442.6022,202.4510,44.6000,245.0000,303.0000,415.0000,544.5000,683.0000,1235.0000,-108.5919,3.5764,-117.7500,-112.9920,-111.8975,-107.7250,-106.1900,-104.5370,-100.7700,-14.2303,1.1317,-18.2200,-15.7310,-14.9375,-14.2500,-13.4950,-12.8390,-11.8500
-86.9160,40.4605,0.0000,47.0000,39.5039,11.2701,11.5474,21.8231,24.2584,31.2749,40.1130,47.6686,53.1258,56.8900,62.7590,6.5404,3.3787,3.0000,4.3350,5.9000,7.8500,22.2100,648.5957,285.0708,349.0000,383.8000,473.5000,560.0000,757.0000,928.6000,1945.0000,-104.3998,4.3102,-112.8400,-110.5480,-107.7100,-104.1800,-100.8300,-98.6200,-97.0400,-13.0662,0.8877,-15.4400,-14.3200,-13.6400,-12.9700,-12.3850,-12.0060,-11.5200
-86.9160,40.4610,0.0000,58.0000,35.8094,15.5183,8.4617,10.4422,14.1956,23.3633,34.9980,46.5322,56.7419,58.7047,69.9920,6.6593,3.5208,3.0000,3.7225,6.1200,8.5825,21.1300,836.1724,562.0159,164.0000,314.2000,479.2500,716.5000,963.5000,1554.5000,2730.0000,-101.2917,4.7000,-112.0300,-106.8490,-104.3000,-101.5150,-98.2050,-95.8050,-88.7600,-12.5938,0.7830,-14.5400,-13.7920,-13.0825,-12.4300,-12.0300,-11.7940,-11.1200
-86.9160,40.4615,0.0000,18.0000,40.4439,20.0020,8.9634,12.6150,17.1474,21.7805,37.6115,57.0508,69.2882,71.3799,71.4760,8.6867,3.2089,3.6400,6.8800,8.3850,9.9325,16.0600,545.5556,374.4739,162.0000,185.1000,217.7500,403.5000,803.0000,1029.6000,1475.0000,-102.9322,3.0689,-110.8600,-106.1400,-104.8900,-102.4100,-100.9400,-100.0810,-97.6600,-12.4661,0.6021,-13.5900,-13.3950,-12.8050,-12.3300,-11.9775,-11.7670,-11.6900
-86.9160,40.4620,0.0000,7.0000,20.6042,13.0692,5.5790,6.8450,8.1109,10.5606,18.3700,26.0395,35.0434,41.0617,47.0800,5.3771,2.4645,3.0000,3.9750,4.0000,5.9800,10.7300,1288.1429,1036.2845,208.0000,278.2000,454.0000,767.0000,2077.0000,2752.0000,2980.0000,-99.9329,1.9938,-104.0300,-102.0380,-100.3650,-99.9500,-98.7850,-97.8440,-97.2500,-11.4857,0.4952,-12.6100,-12.0580,-11.5050,-11.3200,-11.2050,-11.1040,-11.0500
-86.9160,40.4625,0.0000,63.0000,21.6050,13.5115,5.7070,6.6022,7.3000,11.2166,18.5863,25.6980,41.6857,47.6565,66.8390,7.9961,4.9571,2.0000,3.7800,5.7800,11.5250,20.7900,827.6508,632.2270,64.9000,142.0000,210.0000,802.0000,1219.0000,1619.0000,2968.0000,-102.1239,3.5749,-113.5600,-105.3000,-103.9400,-102.9000,-100.3200,-97.1100,-93.0200,-12.1097,0.5669,-13.4600,-12.9100,-12.5000,-12.1600,-11.6000,-11.4400,-11.0600
-86.9160,40.4630,0.0000,76.0000,23.7897,15.0718,3.3560,5.0720,6.0730,9.3882,19.9770,36.5231,46.9390,49.5825,57.3326,5.2179,2.0633,3.0000,3.4375,4.6450,6.4700,11.1500,354.4000,303.1502,42.3000,65.9000,83.0500,209.0000,628.2500,771.5000,1081.0000,-106.0263,2.9654,-111.5900,-110.0400,-108.6250,-106.1950,-103.8975,-102.3900,-99.7600,-12.6149,0.9045,-14.6600,-13.8750,-13.1525,-12.5350,-11.9300,-11.5100,-10.5600
-86.9160,40.4635,0.0000,4.0000,14.0073,2.6793,10.5040,10.8606,11.2171,12.2869,13.8551,15.5755,16.9192,17.3671,17.8150,4.4800,0.3190,4.0000,4.3450,4.5150,4.6500,4.8900,171.7500,33.4767,117.0000,133.5000,158.2500,185.5000,199.0000,199.0000,199.0000,-110.3300,0.6791,-111.2000,-111.0680,-110.8700,-110.3050,-109.7650,-109.6120,-109.5100,-14.1975,0.5135,-14.8400,-14.7410,-14.5925,-14.2200,-13.8250,-13.6360,-13.5100
-86.9160,40.4680,0.0000,2.0000,21.1008,6.2002,14.9006,15.5206,16.1406,18.0007,21.1008,24.2009,26.0610,26.6810,27.3010,12.5400,1.9400,10.6000,11.5700,12.5400,13.5100,14.4800,1320.0000,349.0000,971.0000,1040.8000,1145.5000,1320.0000,1494.5000,1599.2000,1669.0000,-109.1150,1.5950,-110.7100,-110.3910,-109.9125,-109.1150,-108.3175,-107.8390,-107.5200,-14.2350,2.2150,-16.4500,-16.0070,-15.3425,-14.2350,-13.1275,-12.4630,-12.0200
-86.9155,40.4475,0.0000,2.0000,96.9883,57.0940,39.8942,45.6036,51.3130,68.4412,96.9883,125.5353,142.6635,148.3729,154.0823,6.0100,3.0100,3.0000,4.5050,6.0100,7.5150,9.0200,351.0000,153.0000,198.0000,228.6000,274.5000,351.0000,427.5000,473.4000,504.0000,-92.6700,3.4600,-96.1300,-95.4380,-94.4000,-92.6700,-90.9400,-89.9020,-89.2100,-10.6300,0.0900,-10.7200,-10.7020,-10.6750,-10.6300,-10.5850,-10.5580,-10.5400
-86.9155,40.4480,0.0000,12.0000,104.4778,51.5085,45.0578,46.6369,48.1398,50.6889,100.0404,156.3483,167.9820,170.0525,172.0800,6.6792,4.5693,3.0000,3.0000,3.0000,10.6450,15.6800,352.9167,187.4102,152.0000,176.5000,202.0000,229.5000,521.0000,629.3000,632.0000,-92.6550,4.0012,-100.2900,-97.5480,-96.1800,-91.2350,-88.9075,-88.5130,-88.4100,-10.6133,0.0815,-10.8200,-10.7370,-10.6125,-10.5900,-10.5675,-10.5420,-10.5400
-86.9155,40.4485,0.0000,8.0000,79.0903,35.6004,32.0702,32.6464,33.2226,39.7558,91.1440,103.0063,118.8120,124.0740,129.3360,5.8375,3.0038,3.0000,3.4925,4.8550,6.9775,11.7900,434.2500,250.6161,174.0000,206.2000,230.5000,307.5000,657.0000,813.0000,813.0000,-98.0688,3.2698,-101.3800,-101.0020,-100.4575,-99.2750,-96.7950,-93.7920,-91.0900,-10.7575,0.0995,-10.8500,-10.8430,-10.8400,-10.8050,-10.6925,-10.6040,-10.5900
-86.9155,40.4490,0.0000,8.0000,85.2024,35.1208,26.7093,35.9630,45.2167,56.4344,88.3726,113.5895,127.1416,130.0333,132.9250,6.7512,2.2611,3.2500,4.6775,7.3900,8.8025,9.2600,369.2500,149.4387,162.0000,213.8000,278.0000,337.5000,438.0000,591.0000,619.0000,-95.1650,3.3324,-99.6300,-99.2170,-97.5925,-95.2150,-93.2050,-91.8310,-88.7300,-10.6675,0.1038,-10.9000,-10.7810,-10.7225,-10.6100,-10.5900,-10.5900,-10.5900
-86.9155,40.4495,0.0000,7.0000,114.5469,23.7718,70.2187,79.0280,87.8373,103.4760,118.3450,127.3770,137.6089,144.5839,151.5589,4.7643,2.0376,3.0000,3.0000,3.0000,7.0800,7.1900,286.8571,77.9330,156.0000,211.2000,250.0000,301.0000,309.0000,363.4000,433.0000,-91.3971,1.3187,-93.9900,-92.9040,-91.8400,-91.3800,-90.5100,-89.9200,-89.7100,-10.5914,0.0083,-10.6100,-10.5980,-10.5900,-10.5900,-10.5900,-10.5860,-10.5800
-86.9155,40.4500,0.0000,4.0000,107.0779,22.0716,81.3227,84.2452,87.1677,95.9353,102.3760,113.5185,130.7495,136.4931,142.2368,7.9300,2.9729,3.0000,7.1925,8.8950,9.6325,10.9300,321.5000,89.9152,234.0000,241.8000,253.5000,293.0000,361.0000,424.0000,466.0000,-89.7975,1.9931,-91.7300,-91.6280,-91.4750,-90.3650,-88.6875,-87.5130,-86.7300,-10.5875,0.0043,-10.5900,-10.5900,-10.5900,-10.5900,-10.5875,-10.5830,-10.5800
-86.9155,40.4505,0.0000,4.0000,85.9867,11.7661,68.7084,70.8038,72.8991,79.1851,87.4680,94.2696,97.8892,99.0957,100.3022,7.1625,2.0904,4.4700,5.7150,7.0500,8.4975,10.0800,256.2500,55.5535,161.0000,195.5000,247.2500,283.0000,292.0000,295.6000,298.0000,-90.9375,1.4624,-92.4300,-92.3640,-92.2650,-91.2150,-89.8875,-89.2890,-88.8900,-10.5825,0.0083,-10.5900,-10.5900,-10.5900,-10.5850,-10.5775,-10.5730,-10.5700
-86.9155,40.4510,0.0000,20.0000,113.3565,26.0213,57.8686,73.1469,80.0647,97.4160,117.8195,130.9038,142.0574,158.8629,159.7730,3.6905,1.4014,3.0000,3.0000,3.0000,3.8225,8.0000,245.9650,82.6769,93.3000,171.9000,195.5000,230.5000,287.7500,333.3000,490.0000,-92.8216,4.1178,-98.8700,-97.6400,-96.2700,-93.8400,-88.9000,-86.8560,-86.2700,-10.5521,0.0599,-10.5900,-10.5900,-10.5900,-10.5800,-10.5700,-10.4460,-10.4200
-86.9155,40.4515,0.0000,7.0000,117.8423,41.3810,68.8124,71.3348,73.8572,85.3200,96.5120,153.2590,170.9660,176.6900,182.4140,3.7914,0.5647,3.1600,3.2150,3.9100,4.1550,4.7300,320.8571,155.9775,129.0000,153.0000,169.5000,321.0000,459.0000,509.6000,539.0000,-86.8814,2.2162,-89.2700,-89.0420,-88.4000,-87.6600,-86.0800,-84.2540,-82.2800,-10.5671,0.0333,-10.5900,-10.5900,-10.5900,-10.5800,-10.5650,-10.5320,-10.4900
-86.9155,40.4520,0.0000,3.0000,84.4190,9.5798,76.6418,76.8476,77.0535,77.6711,78.7004,88.3076,94.0718,95.9932,97.9147,4.3533,0.2684,4.0000,4.2050,4.4100,4.5300,4.6500,332.3333,37.1693,286.0000,295.6000,310.0000,334.0000,355.5000,368.4000,377.0000,-78.5233,3.4058,-83.2200,-81.9960,-80.1600,-77.1000,-76.1750,-75.6200,-75.2500,-10.5600,0.0000,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600
-86.9155,40.4525,0.0000,3.0000,77.3950,7.4527,69.5893,70.1468,70.7044,72.3769,75.1644,81.2978,84.9778,86.2044,87.4311,5.3567,1.4878,4.0100,4.3200,4.6300,6.0300,7.4300,440.3333,32.8261,398.0000,407.4000,421.5000,445.0000,461.5000,471.4000,478.0000,-82.6133,1.2806,-83.6600,-83.6020,-83.5150,-83.3700,-82.0900,-81.3220,-80.8100,-10.5767,0.0125,-10.5900,-10.5880,-10.5850,-10.5800,-10.5700,-10.5640,-10.5600
-86.9155,40.4530,0.0000,4.0000,61.3722,18.7232,43.9307,45.2733,46.6160,50.6440,54.3249,65.0531,81.7663,87.3374,92.9084,4.7150,0.9434,3.7400,4.0025,4.4600,5.1725,6.2000,549.5000,188.3302,293.0000,338.6000,407.0000,587.5000,730.0000,730.0000,730.0000,-79.9225,3.0293,-84.1400,-83.2400,-81.8900,-79.7500,-77.7825,-76.7430,-76.0500,-10.5600,0.0000,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600,-10.5600
-86.9155,40.4535,0.0000,9.0000,90.1001,44.4047,15.2070,25.1167,35.0265,61.9493,98.4570,125.4700,148.6174,150.0502,151.4830,9.4689,6.5866,3.3200,3.3600,6.3400,15.9100,21.1100,285.5556,88.9246,193.0000,196.2000,213.0000,274.0000,311.0000,403.8000,467.0000,-86.2089,3.9065,-93.9300,-92.7540,-85.9700,-84.4800,-83.9700,-82.9540,-82.0900,-10.5433,0.0411,-10.6200,-10.6040,-10.5600,-10.5100,-10.5100,-10.5100,-10.5100
