grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_20_ul,thput_25_ul,thput_30_ul,thput_40_ul,thput_50_ul,thput_60_ul,thput_70_ul,thput_75_ul,thput_80_ul,thput_90_ul,thput_100_ul,rbs_avg,rbs_std,rbs_0,rbs_10,rbs_25,rbs_50,rbs_75,rbs_90,rbs_100
-86.9455,40.47,0,393,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,32,1,0.03125,29,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9455,40.47,0,393,1001,609,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,7,0.21875,29,7,0.2413793103448276,0.13142857142857142,0.05757214409995568,0.056,0.07626666666666666,0.08977777777777778,0.11555555555555555,0.17733333333333334,0.21422222222222223,0.21422222222222223,8.143492063492063,2.740123211262584,4.128888888888889,4.852622222222222,5.661155555555555,6.150222222222222,6.639288888888888,7.4062222222222225,8.067555555555556,8.801955555555555,9.563199999999998,9.970666666666666,10.378133333333333,11.416355555555556,12.566222222222223,0.7714285714285715,1.8896063730041661,0.0,0.0,0.0,0.0,0.0,2.160000000000002,5.4,
-86.9455,40.47,0,393,1001,147,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,32,6,0.1875,29,5,0.1724137931034483,0.10417777777777779,0.04972505144030261,0.06577777777777777,0.06862222222222222,0.07288888888888889,0.08088888888888889,0.10044444444444445,0.16071111111111114,0.2008888888888889,7.951111111111112,2.2689835653334045,5.045333333333333,5.273955555555555,5.502577777777778,5.616888888888889,6.241066666666667,7.489422222222222,8.737777777777778,8.989511111111112,9.241244444444444,9.367111111111111,9.691377777777777,10.339911111111112,10.988444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.916,40.455,0,50,1001,403,125290,47,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,6,2,0.3333333333333333,6,2,0.3333333333333333,0.3571428571428571,0.01314285714285715,0.344,0.3466285714285714,0.35057142857142853,0.3571428571428571,0.3637142857142857,0.36765714285714285,0.3702857142857143,116.37285714285716,9.648857142857146,106.724,108.65377142857143,110.58354285714286,111.54842857142857,112.51331428571429,114.44308571428571,116.37285714285716,118.30262857142858,120.23240000000001,121.19728571428573,122.16217142857144,124.09194285714287,126.0217142857143,3.0149999999999997,0.014999999999999902,3.0,3.003,3.0075,3.0149999999999997,3.0225,3.0269999999999997,3.03,
-86.916,40.455,0,448,1001,403,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,6,2,0.3333333333333333,6,2,0.3333333333333333,0.6900000000000001,0.222,0.468,0.5124000000000001,0.5790000000000001,0.6900000000000001,0.801,0.8676,0.912,178.257,19.634,158.623,162.5498,166.4766,168.44,170.40339999999998,174.3302,178.257,182.1838,186.11059999999998,188.07399999999998,190.0374,193.9642,197.891,3.085,0.015000000000000124,3.07,3.073,3.0774999999999997,3.085,3.0925000000000002,3.097,3.1,
-86.916,40.455,0,448,1001,10,520110,304,66736,412,67011,None,None,None,None,None,None,None,None,LTE+Sub6,6,2,0.3333333333333333,6,2,0.3333333333333333,0.2205,0.19949999999999998,0.021,0.060899999999999996,0.12075,0.2205,0.32025,0.3801,0.42,55.0035,52.9755,2.028,12.6231,23.2182,28.515749999999997,33.8133,44.4084,55.0035,65.5986,76.19369999999999,81.49125000000001,86.78880000000001,97.3839,107.979,1.5,1.5,0.0,0.30000000000000004,0.75,1.5,2.25,2.7,3.0,
-86.916,40.4545,0,448,1001,10,520110,304,66736,412,67011,None,None,None,None,None,None,None,None,LTE+Sub6,5,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.916,40.4545,0,448,1001,None,None,304,66736,412,67011,None,None,None,None,None,None,None,None,LTE,5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.915,40.4535,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,4,4,1.0,4,4,1.0,0.5923214285714286,0.26875078310279826,0.386,0.4008285714285714,0.4230714285714286,0.46514285714285714,0.6343928571428571,0.8855571428571429,1.053,152.36296428571427,10.47509998947699,140.548,142.1692,143.7904,144.601,145.4116,147.6994,150.32049999999998,152.9416,156.0463857142857,158.08246428571428,160.11854285714287,164.1907,168.26285714285714,7.969999999999999,8.14724800162607,3.13,3.157,3.1975000000000002,3.335,8.1075,16.491000000000003,22.08,
-86.915,40.453,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,15,15,1.0,14,14,1.0,0.4453231292517006,0.10911315675862975,0.26057142857142856,0.34196666666666664,0.393,0.432,0.47707142857142854,0.5486000000000001,0.736,152.51751700680273,17.260770345214098,127.53257142857143,130.0869,133.2638,136.6525,140.494,148.69253333333333,152.70683333333335,156.2022,166.8369,168.51975,169.72299999999998,171.94019999999998,182.088,3.1721428571428576,0.06360352319852498,3.11,3.123,3.1325,3.1550000000000002,3.1775,3.25,3.35,
-86.915,40.4525,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,5,5,1.0,4,4,1.0,0.90425,0.36981512721402643,0.399,0.4959857142857143,0.6414642857142857,0.9319999999999999,1.1947857142857143,1.2903142857142857,1.354,194.8089642857143,39.90135069083259,133.2,148.99954285714284,164.79908571428572,172.69885714285715,180.59862857142858,194.4275142857143,207.27107142857142,220.11462857142857,228.95867142857142,229.38117857142856,229.8036857142857,230.6487,231.49371428571428,3.2024999999999997,0.0978199877325693,3.1,3.109,3.1225,3.1799999999999997,3.26,3.314,3.35,
-86.915,40.452,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,6,6,1.0,6,6,1.0,0.5010476190476191,0.2821933971209901,0.243,0.28200000000000003,0.3458928571428571,0.43714285714285717,0.45842857142857146,0.784,1.108,146.01759523809525,29.50340084333605,113.046,122.14471428571429,131.24342857142858,131.38257142857145,131.5217142857143,131.8,137.395,142.99,146.63557142857144,148.45835714285715,150.28114285714287,178.51307142857144,206.745,3.045,0.07135591542869225,3.0,3.0,3.0025,3.01,3.04,3.125,3.2,
-86.915,40.4515,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,2,2,1.0,2,2,1.0,0.5141428571428572,0.11214285714285716,0.402,0.42442857142857143,0.4580714285714286,0.5141428571428572,0.5702142857142858,0.6038571428571429,0.6262857142857143,161.38478571428573,14.331785714285715,147.053,149.91935714285714,152.78571428571428,154.21889285714286,155.65207142857142,158.51842857142856,161.38478571428573,164.25114285714287,167.1175,168.55067857142856,169.98385714285715,172.8502142857143,175.71657142857143,3.3449999999999998,0.014999999999999902,3.33,3.333,3.3375,3.3449999999999998,3.3525,3.3569999999999998,3.36,
-86.916,40.451,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,8,8,1.0,7,7,1.0,0.4468367346938775,0.11723449448523886,0.262,0.33862857142857145,0.3968571428571429,0.415,0.5,0.5958571428571429,0.6571428571428571,162.72238775510203,15.471691994236274,145.431,149.2218,151.7536,151.76049999999998,151.76739999999998,152.60102857142857,153.8445714285714,160.74062857142854,168.78742857142856,173.96157142857143,179.1357142857143,184.8858857142857,188.337,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
-86.916,40.4505,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,20,20,1.0,19,19,1.0,0.35801503759398495,0.07245391727386684,0.21,0.29054285714285716,0.312,0.341,0.39171428571428574,0.4594,0.517,115.50877192982455,25.67410191419107,72.26,78.66594285714285,83.8606,91.418,98.765,109.39973333333333,124.819,132.3316,137.0233142857143,138.7345,139.97899999999998,143.682,146.098,4.57842105263158,2.283128654783525,3.0,3.0,3.0,3.0,6.07,7.733999999999999,10.54,
-86.916,40.45,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,4,4,1.0,4,4,1.0,0.51175,0.07074381598415512,0.415,0.4342,0.46299999999999997,0.5155000000000001,0.56425,0.5863,0.601,141.64757142857144,9.672139590871609,130.17828571428572,132.66580000000002,135.1533142857143,136.39707142857142,137.64082857142856,138.9872,139.763,140.5388,142.639,145.01350000000002,147.388,152.137,156.886,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
-86.9145,40.446,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,8,8,1.0,7,7,1.0,0.29008163265306125,0.024543156153040292,0.23657142857142857,0.26262857142857143,0.2865,0.298,0.3015,0.311,0.32,67.57177551020408,5.891408886651897,60.714,60.97405714285714,62.01974285714286,63.32821428571428,64.63668571428572,65.69500000000001,65.974,67.8004,69.5616,70.37700000000001,71.1924,74.6032,78.904,8.715714285714286,1.351072136626075,6.86,7.346,7.675,8.33,9.825,10.376000000000001,10.82,
-86.914,40.445,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,4,4,1.0,4,4,1.0,0.3397142857142857,0.05541540712598596,0.2834285714285714,0.2923,0.30560714285714285,0.32221428571428573,0.35632142857142857,0.40112857142857145,0.431,94.67160714285714,16.692368603822146,74.21942857142857,79.4105,84.60157142857142,87.19710714285713,89.79264285714285,91.65679999999999,91.85749999999999,92.0582,95.04799999999999,99.332,103.616,112.184,120.752,4.585,1.9630779403783236,3.0,3.15,3.375,3.7,4.91,6.728000000000001,7.94,
-86.9135,40.444,0,448,1001,403,125290,412,67011,304,66736,None,None,None,None,None,None,None,None,LTE+Sub6,1,1,1.0,1,1,1.0,0.277,0.0,0.277,0.277,0.277,0.277,0.277,0.277,0.277,60.914,0.0,60.914,60.914,60.914,60.914,60.914,60.914,60.914,60.914,60.914,60.914,60.914,60.914,60.914,20.54,0.0,20.54,20.54,20.54,20.54,20.54,20.54,20.54,
-86.912,40.443,0,448,1001,483,125290,412,67011,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,3,3,1.0,0.2916666666666667,0.02994810326028827,0.263,0.2662,0.271,0.279,0.30600000000000005,0.32220000000000004,0.333,71.98700000000001,2.986110178811219,68.796,69.27420000000001,69.75240000000001,69.9915,70.2306,70.7088,71.187,72.1452,73.1034,73.5825,74.0616,75.01979999999999,75.978,8.886666666666667,1.2714908135290988,7.38,7.662,8.084999999999999,8.79,9.64,10.15,10.49,
-86.911,40.4415,0,448,1001,483,125290,412,67011,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,2,2,1.0,0.18571428571428572,0.017714285714285696,0.168,0.17154285714285716,0.17685714285714285,0.18571428571428572,0.19457142857142856,0.19988571428571428,0.2034285714285714,35.38657142857143,0.822571428571429,34.564,34.72851428571428,34.89302857142857,34.97528571428572,35.057542857142856,35.222057142857146,35.38657142857143,35.55108571428571,35.7156,35.79785714285714,35.880114285714285,36.044628571428575,36.20914285714286,6.78,1.2800000000000002,5.5,5.756,6.140000000000001,6.78,7.42,7.804,8.06,
-86.9105,40.441,0,429,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,4,4,1.0,2,2,1.0,0.038285714285714284,0.038285714285714284,0.0,0.007657142857142857,0.019142857142857142,0.038285714285714284,0.057428571428571426,0.0689142857142857,0.07657142857142857,4.210857142857143,3.9777142857142858,0.23314285714285715,1.0286857142857144,1.8242285714285715,2.222,2.6197714285714286,3.415314285714286,4.210857142857143,5.006399999999999,5.801942857142857,6.199714285714286,6.597485714285715,7.393028571428571,8.188571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.91,40.4405,0,424,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,5,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.91,40.4405,0,448,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,5,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9095,40.44,0,448,1001,867,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,5,5,1.0,1,1,1.0,0.5554285714285715,0.0,0.5554285714285715,0.5554285714285715,0.5554285714285715,0.5554285714285715,0.5554285714285715,0.5554285714285715,0.5554285714285715,9.550857142857144,0.0,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,9.550857142857144,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,
-86.909,40.4395,0,448,1001,867,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,6,6,1.0,6,6,1.0,0.2314047619047619,0.1532677710322304,0.0822857142857143,0.10614285714285715,0.13207142857142856,0.14264285714285713,0.3538928571428571,0.4454285714285714,0.468,12.455047619047619,5.00839950718618,6.941714285714285,7.406285714285714,7.870857142857143,7.940642857142858,8.010428571428571,8.15,11.367,14.584,16.290857142857142,17.144285714285715,17.997714285714288,18.591857142857144,19.186,4.458333333333333,0.8717112799290576,3.9,3.95,4.0,4.0,4.3675,5.425000000000001,6.36,
-86.9085,40.439,0,99,1001,867,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,2,2,1.0,0.0635,0.0465,0.017,0.026300000000000004,0.04025,0.0635,0.08675,0.1007,0.11,1.7485,0.8214999999999999,0.927,1.0913,1.2556,1.33775,1.4199,1.5842,1.7485,1.9127999999999998,2.0770999999999997,2.15925,2.2414,2.4057,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9075,40.4385,0,99,1001,698,512190,282,66736,81,67011,None,None,None,None,None,None,None,None,LTE+Sub6,5,2,0.4,2,1,0.5,0.061714285714285715,0.0,0.061714285714285715,0.061714285714285715,0.061714285714285715,0.061714285714285715,0.061714285714285715,0.061714285714285715,0.061714285714285715,1.4034285714285712,0.0,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,1.4034285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9075,40.4385,0,99,1001,400,512190,282,66736,81,67011,None,None,None,None,None,None,None,None,LTE+Sub6,5,2,0.4,2,1,0.5,0.04114285714285715,0.0,0.04114285714285715,0.04114285714285715,0.04114285714285715,0.04114285714285715,0.04114285714285715,0.04114285714285715,0.04114285714285715,0.7862857142857144,0.0,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.7862857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9075,40.4385,0,99,1001,89,512190,282,66736,81,67011,None,None,None,None,None,None,None,None,LTE+Sub6,5,1,0.2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9065,40.4375,0,298,1001,89,512190,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.906,40.436,0,460,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,4,4,1.0,4,4,1.0,0.06514285714285714,0.024157856709905504,0.025142857142857144,0.037828571428571434,0.05685714285714286,0.07421428571428572,0.0825,0.0852,0.087,1.12825,0.4072299953744236,0.43885714285714283,0.6747000000000001,0.9105428571428573,1.0284642857142858,1.1463857142857143,1.2570285714285716,1.3050714285714284,1.3531142857142855,1.3930285714285713,1.4048571428571428,1.4166857142857143,1.4403428571428571,1.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.906,40.431,0,58,1475,697,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,3,3,1.0,3,3,1.0,0.3436666666666666,0.031478387647541434,0.3,0.3116,0.32899999999999996,0.358,0.3655,0.37,0.373,49.69466666666667,10.336412412222895,35.401,39.1588,42.9166,44.795500000000004,46.6744,50.4322,54.19,55.2506,56.3112,56.841499999999996,57.3718,58.4324,59.493,11.086666666666666,6.0410613489868,3.16,4.986,7.725,12.29,15.049999999999999,16.706,17.81,
-86.9105,40.4305,0,1,1475,None,None,298,1001,None,None,None,None,None,None,None,None,None,None,LTE,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9105,40.431,0,1,1475,None,None,298,1001,None,None,None,None,None,None,None,None,None,None,LTE,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.911,40.431,0,1,1475,None,None,298,1001,None,None,None,None,None,None,None,None,None,None,LTE,5,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9115,40.431,0,1,1475,None,None,298,1001,None,None,None,None,None,None,None,None,None,None,LTE,4,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.914,40.461,0,50,1001,None,None,47,66736,None,None,None,None,None,None,None,None,None,None,LTE,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9145,40.4635,0,393,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,7,7,1.0,6,6,1.0,0.24657142857142858,0.01677238579242882,0.22057142857142858,0.22799999999999998,0.23632142857142854,0.2452142857142857,0.26085714285714284,0.2665,0.269,39.941738095238094,6.987721357605923,31.10742857142857,32.67028571428571,34.23314285714285,35.28585714285714,36.33857142857143,38.444,38.551142857142864,38.65828571428572,41.74742857142857,43.292,44.836571428571425,48.60378571428571,52.371,8.908333333333333,3.6444543106235017,4.54,5.720000000000001,6.942500000000001,7.300000000000001,10.9425,13.705,15.33,
-86.9145,40.464,0,393,1200,372,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,27,27,1.0,26,26,1.0,0.24403846153846154,0.03234611091300955,0.157,0.2005,0.22692857142857142,0.245,0.268,0.2785,0.292,42.702027472527476,8.5575901595671,26.370285714285714,32.811499999999995,33.719,34.75875,38.0405,39.73,42.8495,44.184,47.81,48.56125,50.325,53.798500000000004,60.148,5.086153846153847,1.9253732443808171,3.0,3.0,3.5525,4.325,6.555,8.145,8.95,
-86.915,40.4665,0,50,1001,None,None,47,66736,None,None,None,None,None,None,None,None,None,None,LTE,199,13,0.06532663316582915,185,12,0.06486486486486487,0.15371428571428572,0.01955717242336629,0.103,0.13988571428571428,0.14485714285714285,0.157,0.16725,0.1719,0.18,12.832345238095236,2.703212916695155,8.2,8.920314285714285,10.386714285714286,10.897035714285714,11.424199999999999,12.1446,13.196,14.2426,14.8415,15.090250000000001,15.0996,16.1641,16.433,0.7400000000000001,2.454302344862996,0.0,0.0,0.0,0.0,0.0,0.0,8.88,
